3.333664, 41.915170, 5.148267
9.793123, 24.067118, 44.181135
48.739094, 23.426524, 26.111881
28.754522, 45.427476, 48.706321
29.160680, 20.857374, 37.805210
47.501083, 27.206900, 36.128504
5.001960, 34.950443, 0.130059
43.936691, 3.952513, 10.280686
44.572531, 25.470793, 13.018459
10.701839, 24.344915, 3.997735
8.347625, 42.794014, 36.766387
32.306275, 30.720239, 41.132534
9.017177, 5.870763, 17.169532
5.827500, 30.343647, 6.806905
18.266702, 8.208991, 33.294471
20.118754, 19.951276, 41.522057
4.490494, 26.617867, 33.681044
34.188404, 43.760551, 6.972955
27.344712, 32.951925, 18.941344
49.297938, 39.381289, 33.918147
10.637479, 6.301250, 25.796255
45.949527, 26.248709, 48.902769
33.258083, 44.973988, 13.386235
37.173914, 5.454221, 43.345525
18.922871, 31.728565, 18.687743
23.738416, 4.042301, 6.831517
5.313086, 20.561610, 4.134577
44.189206, 35.631695, 36.941184
22.255162, 5.021120, 18.603390
33.411417, 40.497341, 19.025815
36.410790, 31.890465, 15.108688
14.282165, 44.903446, 14.726270
29.684337, 31.091060, 12.990678
18.526512, 20.730374, 23.173751
39.781881, 32.377906, 49.392614
3.676725, 24.463446, 19.253794
49.636882, 4.687766, 47.161710
38.801469, 31.866154, 8.350060
0.368523, 47.513076, 46.250203
44.447421, 23.818822, 37.716868
43.206249, 30.140250, 42.829972
34.879687, 29.574134, 30.119326
44.249604, 11.263087, 5.368341
23.282227, 33.421653, 22.773613
18.577923, 7.827586, 32.729486
4.151080, 38.712570, 2.876656
49.860928, 10.652635, 1.063144
43.491493, 8.456179, 14.490087
0.003513, 36.287638, 46.573942
33.998836, 12.809461, 25.700968
32.744003, 8.138332, 43.764922
20.590652, 31.288852, 18.904976
23.818419, 12.537374, 44.225576
19.413550, 13.148905, 26.738694
22.602852, 42.196406, 44.630137
1.337992, 19.871041, 5.138171
21.264319, 5.228932, 10.602292
5.290265, 9.692715, 35.080287
2.155563, 18.153521, 18.067541
27.806110, 43.726714, 0.069786
30.564352, 29.988511, 19.215417
36.941613, 12.905663, 16.007146
12.845964, 17.921382, 19.667269
36.312947, 44.377004, 9.062561
35.662647, 45.026529, 10.468836
25.188226, 22.397608, 29.686232
44.638479, 13.442573, 29.723318
38.969260, 27.690775, 8.623514
24.743008, 8.942380, 46.650078
38.075358, 42.985113, 2.810838
33.352235, 11.598810, 10.086207
48.905611, 8.405263, 25.412603
5.853542, 1.336143, 37.960743
43.466163, 16.121544, 7.302605
28.392761, 27.758228, 46.553649
6.007563, 41.226431, 21.097403
48.516471, 40.212377, 2.824937
41.998332, 1.220411, 33.710022
3.115832, 18.575277, 13.990437
13.903628, 24.593494, 39.004352
20.481499, 23.302612, 48.142061
31.340438, 2.085690, 34.412242
45.955155, 30.850091, 24.921128
20.757585, 28.901646, 4.951623
35.575008, 14.940442, 14.387562
48.543738, 21.783302, 26.905614
21.773601, 6.831652, 0.566503
31.769097, 14.986038, 14.142174
45.077752, 38.068738, 29.478565
43.579184, 1.765126, 8.602406
7.135797, 13.475001, 8.504908
10.029878, 49.813426, 33.817140
31.046400, 22.347295, 28.479722
38.751459, 7.639244, 27.583525
12.340551, 44.311409, 48.372049
18.472611, 1.569019, 31.421095
17.054873, 5.801747, 16.227486
22.819475, 12.542752, 26.050785
8.541185, 37.983747, 43.246834
37.280298, 44.915481, 49.705412
4.898896, 11.171024, 41.924412
44.513471, 33.664957, 17.369857
4.104708, 40.939290, 37.470494
39.076133, 47.446490, 46.970642
42.433892, 43.715766, 33.404092
22.543869, 19.686815, 24.060136
30.266263, 46.848116, 14.308154
17.723502, 21.844786, 29.757790
37.954773, 8.126125, 16.820357
29.472043, 15.491043, 47.977528
30.578498, 34.055471, 22.103751
42.158533, 46.702749, 48.099810
22.849395, 47.369462, 33.819181
44.139486, 29.954155, 35.303892
24.678632, 47.443707, 47.884638
31.142532, 20.200913, 46.993847
28.108255, 2.051622, 41.687877
36.083044, 14.691277, 7.762066
27.338495, 1.596974, 41.521609
39.222071, 43.225648, 23.207016
22.317631, 21.627319, 14.934421
45.595398, 4.640427, 26.165266
4.329352, 6.889585, 41.581522
49.946868, 12.098560, 26.956618
36.379055, 11.150452, 12.991593
27.920334, 43.387002, 17.701921
7.141207, 38.208835, 9.336907
41.881847, 17.235725, 17.532837
36.262367, 19.239009, 9.485927
20.868984, 29.743260, 41.784547
13.658534, 26.756036, 19.207548
15.735379, 16.677786, 0.474986
29.084802, 42.734129, 15.451235
34.467913, 13.282201, 41.837362
43.193382, 46.697009, 14.066841
10.542936, 19.491706, 39.067166
25.337581, 34.153270, 26.575712
21.252487, 13.750490, 7.695726
11.985004, 1.397887, 26.262684
37.876163, 47.030658, 14.161989
39.595595, 26.698516, 35.743306
19.293995, 33.558665, 36.719464
15.902719, 30.376750, 22.481792
24.046258, 37.543663, 9.103872
13.925296, 49.066106, 6.777021
7.901809, 36.383483, 13.638581
19.770401, 42.866059, 31.782175
14.272802, 49.592142, 40.309396
12.152532, 37.973020, 33.393866
32.125983, 7.302051, 14.329457
47.846187, 16.315263, 7.122078
9.316776, 1.439305, 12.293762
45.475846, 34.727548, 34.594851
28.437022, 47.937846, 3.587342
9.675824, 36.452354, 24.933044
35.211922, 36.837710, 49.299889
32.578973, 8.730532, 45.245032
16.594846, 17.770477, 28.760385
26.078434, 28.732472, 38.325864
1.238172, 22.997264, 37.338372
1.113646, 41.686240, 34.766570
39.926217, 40.772200, 33.865863
5.390613, 16.197587, 14.119991
34.440352, 23.084225, 29.093399
38.751284, 33.697961, 30.943615
39.574697, 29.761324, 40.711996
35.473452, 6.719365, 0.799353
47.326895, 0.974590, 10.717630
14.900990, 6.255423, 49.393368
49.791055, 11.163802, 40.866863
27.722363, 22.456875, 31.604086
32.804424, 26.726578, 34.107372
47.267439, 49.519499, 40.410841
11.231862, 35.867359, 13.983107
49.075905, 49.002874, 33.248463
8.531079, 2.686890, 1.466206
47.053009, 31.843709, 27.219008
47.848001, 48.019095, 26.448512
8.750736, 13.496155, 43.658214
2.715491, 47.470373, 9.380415
13.410422, 45.111713, 46.573029
27.300485, 9.732421, 48.817614
38.759324, 36.697576, 16.560221
30.187971, 8.743061, 31.185462
15.804810, 5.257053, 26.353036
21.667628, 15.705633, 22.954076
42.138954, 17.438283, 17.928281
31.306636, 19.948114, 16.713478
13.627402, 14.195873, 4.159762
25.726721, 15.695596, 19.520093
44.420025, 35.913990, 11.967197
8.714797, 47.232336, 24.313599
41.003416, 4.389439, 35.004680
9.059594, 13.976720, 6.863517
4.863184, 29.807959, 41.323367
1.565740, 41.421729, 46.502661
0.508793, 39.107627, 41.436525
48.372343, 27.861936, 24.247638
44.401877, 1.813820, 32.988463
2.484268, 33.468589, 22.820054
33.510347, 42.449425, 20.923103
48.831066, 3.273229, 1.714813
11.013306, 18.038282, 46.342377
4.202930, 12.902562, 2.169003
17.943247, 21.629827, 23.803005
36.659159, 15.303545, 19.287387
30.107211, 48.329430, 26.702917
22.568540, 6.496648, 49.908414
45.640182, 10.871808, 45.123709
0.158863, 44.669689, 0.737775
25.503986, 31.085305, 39.025746
7.223046, 19.908119, 24.264473
25.232495, 17.804469, 19.510988
28.410736, 32.328655, 41.154505
32.108511, 36.654561, 43.720877
10.346691, 36.585055, 49.917801
17.009358, 47.908777, 9.783029
16.373713, 2.297723, 43.498446
30.748243, 21.218059, 15.374581
29.559487, 0.450873, 20.561823
34.396205, 35.190259, 40.817010
8.321890, 39.044618, 18.412737
32.611374, 28.242012, 21.310771
38.431883, 1.164762, 4.560841
19.788319, 0.378196, 33.374909
19.813208, 49.448442, 36.565408
34.606011, 10.082358, 15.040920
11.883650, 41.166911, 16.899860
47.444136, 18.047513, 36.716118
6.787618, 23.062649, 49.272831
25.575774, 5.502252, 34.938551
2.071538, 39.063083, 4.496591
15.620479, 22.672178, 23.536876
16.088503, 14.855123, 31.768144
47.416115, 17.920019, 26.263468
10.367062, 24.121802, 7.066972
24.467128, 21.561241, 13.775774
22.233764, 34.941128, 49.355137
41.042418, 33.753324, 39.749915
0.874011, 0.343550, 46.666746
39.425769, 3.949486, 17.418628
27.039509, 23.031331, 10.456674
2.273822, 38.876814, 34.018276
25.692522, 40.838198, 17.771190
22.281196, 31.569402, 21.918657
24.568246, 18.243805, 45.438909
32.994474, 44.374907, 41.679498
25.268512, 12.546341, 19.569191
37.092985, 3.305952, 36.698955
47.192482, 36.357559, 14.533002
39.966255, 38.339877, 14.606832
21.886321, 44.916285, 14.839814
4.515637, 38.341272, 1.242121
46.678402, 47.344172, 45.892091
18.918815, 26.786661, 34.301506
37.946116, 47.989039, 11.713893
40.189671, 48.909417, 24.867632
40.211814, 26.105010, 39.529078
29.789679, 42.268005, 19.011631
16.249349, 44.901325, 10.929171
37.417396, 46.561436, 36.133264
23.823589, 22.881982, 38.641628
25.779530, 37.958078, 34.664133
24.004732, 46.939793, 30.983740
21.200842, 40.535036, 38.115152
8.800879, 46.519598, 25.574015
14.027830, 22.347865, 16.470273
43.883562, 41.694303, 0.067203
43.692774, 49.389056, 29.032203
24.479335, 18.481972, 8.591903
30.314082, 8.538349, 9.745361
35.884366, 41.158271, 7.516075
7.001175, 29.352864, 25.270986
29.152677, 48.080581, 0.869346
9.750003, 24.456466, 23.560398
3.166886, 12.676139, 2.303875
3.195084, 33.911206, 22.113262
46.993307, 45.724589, 8.177960
26.009219, 30.853740, 28.604998
7.505801, 16.124937, 40.916016
32.329614, 24.525596, 4.267099
29.189108, 20.372767, 11.641805
15.616689, 4.196981, 12.302302
33.607207, 29.597976, 17.596711
19.852811, 43.950774, 20.454205
10.975788, 27.665393, 5.712156
12.041039, 14.973553, 20.360739
19.318792, 44.850416, 33.796535
1.675063, 39.715315, 27.151197
17.336139, 38.790623, 17.856481
27.602101, 29.948415, 33.079637
27.922002, 27.861051, 33.935140
3.340738, 14.985382, 6.578009
29.096987, 27.382863, 21.980981
23.792886, 49.591491, 46.859779
33.096758, 24.170649, 28.511193
39.304879, 34.238685, 28.881965
9.501390, 24.000842, 38.230119
48.075428, 37.326039, 12.347583
26.753067, 10.571122, 34.692771
45.725876, 12.424336, 14.743146
32.283197, 4.891954, 28.535027
7.673470, 35.433522, 31.740208
2.609100, 42.787296, 19.944560
0.752539, 39.451712, 12.444184
9.818129, 37.142127, 46.766619
26.385614, 5.226106, 22.445095
7.383597, 26.043745, 26.589201
3.656685, 42.331623, 31.741927
27.741952, 42.180658, 33.406018
49.064136, 18.887365, 21.950659
8.143056, 13.604768, 8.649468
7.829908, 6.265196, 34.719212
8.183531, 34.567627, 46.246311
3.924481, 27.756558, 18.530297
35.920037, 0.423712, 31.939394
22.313265, 20.801590, 44.483954
25.505963, 21.955910, 24.147117
30.257180, 39.218032, 31.490893
44.153572, 41.499875, 23.250875
6.095777, 29.480322, 5.458643
14.512763, 7.103702, 5.655819
3.117102, 29.665669, 5.394615
7.176655, 36.309640, 22.286548
3.398268, 21.419018, 46.942252
9.254331, 10.539603, 31.690699
38.433868, 13.269213, 46.483467
44.883856, 49.659188, 3.143813
25.913586, 24.037818, 15.346946
42.231597, 41.387507, 47.488225
11.437829, 30.161913, 0.518219
21.418652, 40.892084, 8.391385
18.414557, 47.777359, 37.763622
34.802391, 32.518910, 41.691087
47.219034, 31.382367, 30.293022
10.894313, 32.328167, 25.895858
37.650190, 3.106656, 47.142880
25.991925, 46.909832, 37.060320
38.003726, 44.935822, 35.053943
44.043475, 34.742958, 37.235907
11.873909, 15.520309, 43.691289
46.984681, 17.177280, 48.206030
1.357601, 3.811472, 49.095845
28.075712, 25.991847, 45.931641
44.522614, 30.438866, 14.174018
8.349558, 36.357998, 2.931279
21.262139, 0.003697, 41.049727
16.344806, 8.488313, 8.976112
28.379548, 23.164551, 1.746564
41.349358, 18.092608, 38.566336
19.584076, 47.603281, 27.026306
31.067540, 46.609668, 16.576998
48.257597, 47.903433, 28.910830
41.423532, 10.326921, 42.725371
40.670113, 7.985037, 32.118754
47.754727, 28.588028, 21.005177
9.155987, 29.645960, 27.295644
33.521416, 34.930537, 9.114886
36.779825, 15.290673, 11.813711
40.977569, 19.692567, 10.270683
34.050900, 16.844291, 12.984316
16.502939, 6.449652, 47.131620
1.734610, 4.346818, 32.078518
6.009449, 27.447167, 41.453168
14.185675, 15.886662, 19.438110
41.911799, 49.637379, 8.420611
45.067633, 36.178263, 37.005887
22.497361, 28.605070, 43.639793
49.426817, 35.861359, 17.776249
1.689439, 48.827961, 8.941434
42.972521, 21.349528, 49.821180
26.427842, 45.650689, 47.956378
48.772931, 44.865563, 7.799812
43.861076, 41.761428, 46.446783
8.066754, 2.397909, 21.228709
17.668764, 17.964028, 11.154197
2.900341, 14.787695, 6.819755
22.205802, 31.456281, 13.008783
22.054679, 6.809190, 27.223269
16.335027, 18.702290, 4.110420
45.719916, 43.239085, 29.906366
24.727816, 12.513680, 1.459309
35.511870, 1.475279, 22.745445
33.232068, 49.972449, 16.624934
41.589071, 30.257134, 47.183642
12.901767, 12.209756, 15.155091
38.462072, 21.909764, 21.411217
20.528366, 36.754678, 33.051688
2.782837, 27.899455, 19.054401
43.532454, 21.916969, 6.808531
48.615016, 30.177088, 4.831331
5.848810, 9.049941, 15.258082
25.415650, 40.439307, 41.194182
37.778306, 40.952921, 31.362643
5.499333, 24.361786, 10.296638
1.693177, 37.752520, 49.009273
22.054884, 20.218627, 21.888714
6.489178, 36.283815, 41.759789
48.580123, 7.700429, 26.959022
47.007663, 25.453664, 1.256347
46.655982, 33.401780, 0.341214
49.187914, 7.628783, 39.304312
34.651790, 3.134801, 22.369643
35.123774, 16.855744, 14.436872
18.565609, 22.297199, 43.159013
3.205297, 37.882423, 32.811425
22.172588, 6.526679, 14.234682
27.149368, 45.075592, 32.228311
27.008104, 11.016912, 13.179059
39.314202, 18.927537, 8.738933
30.070470, 21.137794, 18.430975
47.350678, 48.634310, 26.877111
31.560923, 8.850802, 46.320358
43.941874, 44.113826, 37.456036
6.134315, 27.562868, 7.386774
40.677411, 16.074595, 0.144387
48.880218, 44.992280, 6.350695
11.562159, 27.105586, 45.846068
45.636815, 23.144463, 33.606085
33.818388, 40.398746, 5.689490
36.253299, 18.040912, 48.011375
34.289479, 48.550149, 5.969156
39.835945, 27.775866, 24.620785
26.481349, 38.490985, 18.065670
37.731956, 34.006051, 23.500025
25.177710, 10.259978, 2.938988
45.352017, 41.731147, 16.500585
6.180512, 43.273351, 13.226024
42.611261, 2.076039, 12.295883
8.752287, 30.709651, 47.383818
38.208299, 13.664012, 1.622100
22.966618, 37.335346, 45.307532
30.303184, 24.393597, 18.424885
18.201976, 39.618775, 33.127019
20.097253, 26.223145, 47.681232
36.503733, 29.875576, 4.706423
47.756415, 11.001510, 34.265781
43.939940, 18.200963, 20.622024
30.486590, 14.862102, 5.589436
48.388288, 42.580846, 24.591753
31.706907, 48.684480, 23.077619
38.863226, 31.181080, 43.852907
44.925192, 44.613960, 33.011959
11.328280, 49.045135, 13.898242
5.063332, 32.348955, 32.858411
41.412957, 39.940925, 32.270748
21.223499, 20.243722, 44.861187
36.354808, 24.118222, 44.116828
46.837404, 3.194618, 16.758621
14.826621, 40.146427, 21.350096
15.610008, 17.553550, 40.188249
27.484817, 42.463623, 46.154710
27.629081, 49.590361, 43.336192
32.020023, 24.216198, 24.982514
29.832456, 17.818230, 29.224152
8.058732, 2.718554, 46.237850
20.895422, 45.703853, 8.305845
18.452770, 35.248437, 18.718007
4.013231, 21.904180, 12.970402
11.815394, 48.405451, 41.524046
49.716989, 36.191042, 3.508834
45.465193, 32.840165, 14.051514
39.539344, 25.738579, 27.752242
6.757313, 43.852813, 30.948344
27.516960, 3.008708, 20.489354
2.691917, 23.573882, 12.921422
33.827675, 15.550829, 20.837308
41.114029, 9.734654, 19.102777
45.570105, 7.552477, 4.816707
7.360252, 45.071020, 6.564211
15.243103, 3.532915, 30.494914
38.993589, 47.919386, 32.809687
24.361421, 34.994487, 42.049766
27.458708, 0.600483, 24.990894
43.910830, 0.244020, 15.359904
49.414546, 42.664570, 8.488196
0.957615, 23.364389, 2.438270
17.566189, 41.835933, 11.290857
26.732341, 11.031240, 18.348554
37.390888, 40.298025, 28.392319
48.500659, 12.428972, 28.485770
34.757155, 49.913631, 38.938824
13.663424, 46.894881, 29.512077
47.556898, 27.697818, 5.533173
45.383536, 45.634871, 32.033897
22.871226, 31.774497, 3.600966
36.658552, 39.004787, 18.292290
27.912003, 28.360909, 14.365153
49.694719, 9.588083, 37.071905
19.465017, 45.312417, 3.349372
44.084159, 25.742821, 37.858298
44.663478, 49.948816, 12.035652
19.299992, 18.866433, 11.545492
36.377539, 10.305599, 0.599419
45.632484, 36.497335, 6.623731
45.206354, 15.671784, 10.469327
4.072617, 5.879046, 10.709136
1.667078, 44.430280, 45.289719
28.620472, 34.656145, 13.888625
0.464511, 46.995007, 4.855099
9.916419, 20.858366, 39.141076
1.034007, 40.788543, 33.376047
39.613563, 40.242134, 30.633627
9.541471, 18.020214, 17.189621
47.604132, 45.690707, 34.516945
38.511314, 14.415792, 11.677949
40.828677, 8.250093, 15.401471
21.302505, 22.793126, 17.865035
15.010908, 12.140866, 10.834897
34.014524, 0.096103, 33.864000
42.925783, 30.767144, 36.800736
43.589647, 33.061393, 0.500929
44.853124, 33.016821, 17.795716
42.179338, 34.023759, 11.997729
24.257561, 42.532484, 46.380437
24.427025, 1.865723, 38.149341
3.266698, 34.038760, 18.969355
22.849052, 28.556880, 34.297814
29.777765, 34.510739, 34.943634
5.504173, 44.778322, 29.519912
17.189213, 13.343115, 48.102777
13.203257, 3.427730, 39.067283
29.009017, 15.680073, 26.921374
21.769554, 39.458976, 4.706913
20.755009, 24.916991, 44.300434
2.710650, 21.851637, 12.874757
12.984781, 8.420285, 23.175343
12.208902, 13.228134, 16.539914
35.454754, 34.194079, 37.838669
32.942537, 40.831870, 40.142467
5.959067, 35.276049, 40.155885
6.460957, 28.826945, 43.831843
3.898431, 49.703125, 4.373703
36.762004, 23.059663, 33.395681
27.807500, 24.667663, 25.121099
41.718559, 13.697984, 16.778102
5.306223, 32.755144, 29.428073
12.828075, 20.352855, 17.596629
2.706201, 14.998157, 10.335883
32.827695, 30.271779, 13.107727
13.871829, 39.558664, 4.932465
35.456515, 48.544678, 7.503159
6.514776, 38.669191, 16.050967
26.199864, 29.999085, 29.719473
2.294506, 22.453432, 7.686903
5.065284, 7.673639, 3.131280
23.446754, 10.561650, 0.389112
35.532318, 35.017452, 38.713006
30.067320, 47.809109, 34.102251
10.245849, 31.773433, 6.025158
30.939326, 44.563558, 35.962670
34.957506, 10.814251, 8.092705
15.741434, 34.177185, 6.008007
40.239432, 15.752931, 34.057605
8.901122, 1.269329, 7.241333
12.065286, 41.012452, 2.891388
29.736498, 21.633435, 6.747100
43.411646, 4.435331, 0.739022
40.933419, 46.754200, 9.455858
29.504207, 19.538841, 3.543106
0.114392, 29.396582, 1.892988
47.226602, 11.991797, 15.393510
39.623845, 32.678250, 25.786777
19.966421, 18.326624, 19.675537
43.672475, 24.062497, 49.759776
33.719816, 20.084278, 21.979999
12.118280, 16.689877, 7.571982
8.422236, 13.379268, 38.902526
43.056240, 38.392148, 37.058673
16.332050, 12.019096, 4.382186
16.257585, 48.063858, 23.521285
20.008671, 46.177563, 14.641481
38.175306, 13.712346, 20.342529
8.203389, 11.163949, 21.511862
34.414517, 12.606178, 43.563107
32.165831, 12.349671, 35.362507
41.067676, 11.978819, 0.714867
18.927347, 21.412548, 1.229185
5.595033, 41.296294, 11.849712
42.974164, 30.859312, 29.913272
35.659155, 9.693720, 46.309908
28.750516, 40.404072, 16.720674
37.056895, 49.281710, 22.151647
37.683537, 7.430122, 4.956903
27.754406, 42.651540, 35.757560
40.045613, 11.930098, 36.081920
33.517299, 20.847028, 39.123548
26.755374, 16.119995, 47.102255
34.296306, 21.701932, 2.378424
47.759192, 16.371186, 40.017519
31.387615, 4.948439, 23.339420
40.956600, 33.558720, 13.956992
9.448267, 2.467935, 2.236054
37.573771, 10.049794, 39.377548
11.079025, 24.956846, 44.956193
20.822491, 13.770966, 38.784195
39.543680, 20.980196, 41.872512
19.998093, 29.849644, 17.221035
2.255462, 2.457245, 9.559630
10.052267, 44.333972, 18.921946
2.143142, 42.914958, 12.816692
31.958160, 4.253078, 1.073162
12.587931, 8.870839, 14.663939
20.994197, 0.669926, 12.021139
8.591812, 29.499272, 10.129450
44.222793, 35.393100, 17.411039
17.050706, 37.946128, 26.857480
10.256179, 10.698565, 6.215714
39.769343, 48.308363, 9.636915
1.223499, 24.219449, 24.430977
1.988977, 3.123405, 20.350520
26.490932, 8.922960, 36.745942
46.668352, 16.913169, 14.995246
30.110730, 44.024110, 40.356807
30.058836, 2.136027, 45.683226
32.193311, 17.770371, 38.255402
46.096529, 32.036966, 16.710585
10.962862, 41.394185, 35.966897
44.245219, 2.231151, 1.679658
2.441099, 39.541282, 30.781195
40.601987, 2.557533, 5.609243
1.629590, 14.821292, 2.530108
20.752123, 13.607119, 2.760512
29.733328, 45.672691, 1.310980
9.839764, 30.273355, 47.771779
39.804561, 25.110873, 26.260690
10.549411, 36.830022, 37.812701
8.720676, 5.606158, 29.490916
30.692089, 44.224494, 36.945282
47.052822, 26.477534, 15.970850
33.078247, 0.274696, 42.406492
10.744919, 8.143396, 24.682341
45.679490, 13.116303, 5.741764
19.009838, 1.943492, 40.613619
1.749114, 34.103224, 33.341458
11.367255, 1.409823, 19.089154
45.344327, 24.997460, 35.940448
43.449403, 24.034747, 20.931395
29.123433, 13.926443, 2.796635
28.039314, 29.524586, 29.249983
0.054432, 14.370797, 14.941386
6.343106, 45.997316, 20.478129
10.732048, 0.303192, 29.304485
41.340982, 28.226519, 15.781078
19.380714, 18.434616, 7.367922
15.903773, 18.568038, 49.576464
13.088927, 1.059716, 5.374662
14.826199, 34.362532, 16.712842
21.408902, 27.728187, 1.897948
9.620316, 38.271790, 46.120330
28.373917, 39.566948, 18.657088
32.883286, 12.328043, 49.458036
34.278972, 9.990333, 27.172802
17.687020, 18.346953, 28.165826
47.839526, 35.978601, 9.394931
12.186929, 6.268241, 10.774781
37.413586, 21.494712, 24.265345
19.511377, 0.817674, 10.975037
42.237832, 3.551008, 46.843627
18.599199, 35.515305, 13.881232
35.380299, 40.147391, 47.655177
17.282765, 45.509831, 40.746626
43.857895, 45.606185, 17.479940
37.526396, 31.476809, 1.080302
21.721267, 6.574690, 17.050652
20.033035, 3.106825, 19.219891
18.646892, 38.877191, 4.664481
22.162515, 37.107476, 48.462639
19.015370, 31.296462, 9.502248
3.635622, 36.454834, 8.231023
22.014039, 10.150718, 25.351572
30.326339, 39.749740, 25.411914
15.239208, 48.728558, 2.573908
